backlink,status_code,is_doFollow,is_exist,target_url,position,anchor_text,anchor_type,externalLinks,hasManyBacklinks,ip,countryCode,country,from_spam_heavy_country,rank,pagerank,backlink_rank,page_rank,domain_rank,AlexaTrafficRank,AlexaReach,AlexaRank,AlexaRankCountry,AlexaRankCountryCode,page_number,source_file,target_domain,source_domain,anchor_length,is_spam_country,is_active,has_good_anchor,Metric,Value
https://carlossociologia.blogspot.com/2010/09/tucano-censura-quarta-pesquisa-no.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,27.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/05/depoimento-da-professora-silencia.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,27.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/07/lula-se-emociona-em-entrevista-na-rede.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,27.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2012/08/15-anos-sem-o-sociologo-betinho.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,27.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/08/juventude-nao-quer-so-comida-quer.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,28.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2015/07/otima-opcao-de-cursos-no-colegio.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,28.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/09/olhar-sociologico-sobre-infancia.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,28.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/07/final-de-curso-com-apresentacao-de-tcc.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,28.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2017/08/mais-um-capitulo-do-golpe.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,28.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/07/dep-brizola-neto-pdt-retoma.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,28.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/12/saiu-o-resultado-do-concurso-de-remocao.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,28.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2012/10/comissao-da-camara-aprova-redacao-final.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,28.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/11/dia-20-de-novembro-dia-nacional-da.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,28.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2012/12/eleicao-do-novo-diretorio-do-pdt-de.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,28.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2015/07/as-manifestacoes-politizadas-do-papa.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,29.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/09/nre-de-paranavai-realiza-nos-dias-12-e.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,29.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/12/camara-aprova-aumento-para.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,29.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/01/olha-repercussao-negativa-das.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,29.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2012/03/governo-promete-apresentar-proposta-ate.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,29.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/12/governo-garante-cumprir-toda-pauta-de.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,29.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/11/finalmente-uma-data-confirmada-para-o.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,29.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/09/osmar-dias-assumi-total-lideranca-no.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,29.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/10/etica-na-eleicao-de-diretores.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,29.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/02/relacao-dos-as-medicos-as-que-estao.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,29.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://chicosantannaeainfocom.blogspot.com/2012/08/exclusivo-hoje-23-horas-julian-assange.html,200.0,True,True,https://cafenapolitica.com,body,http://chicosantannaeainfocom.blogspot.com/2012/08/exclusivo-hoje-23-horas-julian-assange.html,image,,False,,,,False,,,,,,,,,,,30.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,chicosantannaeainfocom.blogspot.com,94,False,True,True,,
https://chicosantannaeainfocom.blogspot.com/2012/11/jornalistalanca-livro-sobre-hugo-chavez.html,200.0,True,True,https://cafenapolitica.com,body,Clique aqui para mais dados sobre o autor.,anchor,,False,,,,False,,,,,,,,,,,30.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,chicosantannaeainfocom.blogspot.com,42,False,True,True,,
https://chicosantannaeainfocom.blogspot.com/2014/07/opiniao-russia-venezuela-argentina-e.html,200.0,True,True,https://cafenapolitica.com,body,Por FC Leite Filho,anchor,,False,,,,False,,,,,,,,,,,30.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,chicosantannaeainfocom.blogspot.com,18,False,True,True,,
https://chicosantannaeainfocom.blogspot.com/2014/07/opiniao-russia-venezuela-argentina-e.html,200.0,True,True,https://cafenapolitica.com,body,"Videontrevista com Beto Almeida, da Telesur, antecipando as mudanças",anchor,,False,,,,False,,,,,,,,,,,30.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,chicosantannaeainfocom.blogspot.com,68,False,True,True,,
https://chicosantannaeainfocom.blogspot.com/2012/05/alvo-de-criticas-veja-pede-intervencao.html,200.0,True,True,https://cafenapolitica.com,body,http://chicosantannaeainfocom.blogspot.com/2012/05/alvo-de-criticas-veja-pede-intervencao.html,image,,False,,,,False,,,,,,,,,,,30.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,chicosantannaeainfocom.blogspot.com,94,False,True,True,,
https://chicosantannaeainfocom.blogspot.com/2012/10/encontro-da-socidad-interamericana-de.html,200.0,True,True,https://cafenapolitica.com,body,Café na Política,anchor,,False,,,,False,,,,,,,,,,,30.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,chicosantannaeainfocom.blogspot.com,16,False,True,True,,
https://chicosantannaeainfocom.blogspot.com/2012/02/doenca-de-chavez-como-se-fazem-as.html,200.0,True,True,https://cafenapolitica.com,body,http://chicosantannaeainfocom.blogspot.com/2012/02/doenca-de-chavez-como-se-fazem-as.html,image,,False,,,,False,,,,,,,,,,,30.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,chicosantannaeainfocom.blogspot.com,89,False,True,True,,
https://nogueirajr.blogspot.com/2011/12/privataria-atinge-100-mil-copias-e.html,200.0,True,True,https://cafenapolitica.com,body,"Café na
Política",anchor,,False,,,,False,,,,,,,,,,,30.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,nogueirajr.blogspot.com,16,False,True,True,,
https://carlossociologia.blogspot.com/2011/09/utilidade-publica-provao-do-ceebja-no.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,30.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/10/curso-para-formar-professor-deve-ser.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,30.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2013/06/e-bem-vindo-amanha-sera-outro-dia.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,31.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2015/03/suspensao-da-greve-uma-licao-de.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,31.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/08/blog-post.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,31.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/02/fhc-sai-da-geladeira-e-reaparece-em.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,31.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/01/abaixo-assinado-preve-mesmo-indice-de.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,31.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/08/salas-lotadas-agora-e-meta.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,31.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/02/dilma-destaca-educacao-em-seu-1.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,31.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2015/04/povos-indigenas-no-brasil.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,31.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/12/alguem-muito-especial-precisa-da-sua.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,31.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/06/ditadura-sobrevive_30.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,31.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/02/falta-professores-de-sociologia-e.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,32.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/10/gabarito-oficial-do-provao-da-eja-2011.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,32.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/01/radio-e-tv-exibem-programa-nacional-do.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,32.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/05/11-de-maio-dia-de-mobilizacao-nacional.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,32.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/11/acreditem-foto-tirada-em-paranavai-pr.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,32.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2012/12/alunos-entrevistam-o-professor-carlos.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,32.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2013/03/agressao-sofrida-por-professora_3.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,32.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/09/etica-nas-eleicoes-de-diretores-exemplo.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,32.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2013/08/como-fazem-tradicionalmente-ha-mais-de.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,32.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2013/07/movimento-popular-de-paranavai.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,32.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/11/cristovam-e-eleito-o-melhor-parlamentar.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,33.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/01/sas-em-paranavai.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,33.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2012/04/dica-de-filmes-do-mes-de-abril.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,33.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/12/chegada-do-papai-noel-em-paranavai.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,33.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/09/mec-apresenta-proposta-para-deixar.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,33.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2012/04/antropologo-gilberto-velho-morre-aos-66.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,33.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/10/marilena-chaui-serra-e-versao.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,33.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2015/05/licoes-da-greve.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,33.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/10/em-ranking-da-forbes-dilma-e-eleita-95.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,33.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/05/aluno-leva-maconha-para-sala-em-aula.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,33.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/12/seed-realiza-abaixo-assinado-para.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,34.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/01/fhc-ensina-de-genebra-como-dilma-deve.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,34.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/04/stf-suspende-decisao-sobre-destinacao.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,34.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/08/paralisacao-30-de-agosto.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,34.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2012/07/professor-antonio-candido-que-completa.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,34.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2015/03/numero-de-filhos-de-beneficiarios-do.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,34.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/09/o-parana-precisa-de-cultura.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,34.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/07/v-conferencia-estadual-de-educacao.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,34.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/11/negros-e-politica-1888-1937.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,34.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/11/chapa-1-vence-as-eleicoes-para-diretor.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,34.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/12/professores-podem-ter-o-mesmo-reajuste.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,35.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/07/camara-municipal-de-paranavai-sem.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,35.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/09/convite-especial-para-o-dia-da-arvore.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,35.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/11/yvelise-arco-verde-deixa-secretaria-da.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,35.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/02/implantacao-do-servico-social-escolar.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,35.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/08/educacao-no-transito.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,35.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/12/7-do-pib-para-educacao-e-insuficiente.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,35.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/01/lenin.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,35.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2010/11/facebook-so-disfarca-falta-de-relacoes.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,35.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2016/03/lugar-de-mulher-e-em-todos-os-lugares.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,35.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/04/momento-historico-para-filosofia-no.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,36.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2012/03/gremio-estudantil-florestan-fernandes.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,36.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
https://carlossociologia.blogspot.com/2011/07/novo-site-idealizado-por-fhc.html,200.0,True,True,https://cafenapolitica.com,body,http://www.cafenapolitica.com/,anchor,,False,,,,False,,,,,,,,,,,36.0,cafenapolitica_com_backlinks_async.csv,cafenapolitica,carlossociologia.blogspot.com,30,False,True,True,,
